,Turkana,Marsabit,Mandera,Wajir,West Pokot,Samburu,Isiolo,Baringo,Keiyo-Marakwet,Trans Nzoia,Bungoma,Garissa,Uasin Gishu,Kakamega,Laikipia,Busia,Meru,Nandi,Siaya,Nakuru,Vihiga,Nyandarua,Tharaka,Kericho,Kisumu,Nyeri,Tana River,Kitui,Kirinyaga,Embu,Homa Bay,Bomet,Nyamira,Narok,Kisii,Murang'a,Migori,Kiambu,Machakos,Kajiado,Nairobi,Makueni,Lamu,Kilifi,Taita Taveta,Kwale,Mombasa,Offshore
2021-06-26,4.4545207,6.2619967,6.986731,7.0187917,2.5992358,4.371093,5.588751,2.4297225,1.4164548,1.8443431,1.7371988,7.169473,1.2545346,1.7179273,2.5185428,2.2041247,3.8565168,1.4818001,2.1025593,1.9624681,1.8268666,1.7729206,3.0458298,1.3661548,1.547594,2.1526072,6.808189,4.616469,2.3012657,3.1000106,2.1052089,2.0231948,1.8402288,2.2040834,2.1920602,2.4462733,2.959422,2.0557706,2.9623532,2.5519407,2.0349529,3.3117938,7.5000196,6.93521,4.465018,5.7511134,6.6243553,6.6402044
2021-06-27,5.3099604,7.8049827,6.968936,7.500631,2.7733717,5.895093,6.8791237,2.9397151,1.7092822,1.920004,1.6665221,6.589035,1.2929627,1.6368256,3.295662,2.6812253,5.0425305,1.4654108,2.6929092,3.4397283,2.058832,2.9018927,4.541082,2.337195,1.9451035,2.9928124,6.328086,4.9116416,3.324371,4.009239,2.3982008,3.5601861,2.3602626,3.8250232,2.6586208,3.0692081,3.092206,3.0849154,3.3119388,3.1471255,3.2872672,3.7730806,6.5369363,6.6946707,4.567443,5.7591186,6.45817,6.376399
2021-06-28,6.009304,8.319754,6.886256,7.5039105,3.005395,6.0545397,6.995494,3.0483215,2.4834893,2.606503,1.7049974,7.0045915,2.0250473,1.5465537,3.3488324,1.8307419,5.400513,2.022416,2.148619,3.9793174,1.376583,3.4247348,4.806514,2.9387941,2.0162628,3.1494348,6.9561715,5.4515705,2.4965007,3.3118067,3.4971097,3.9610875,3.3950243,4.7779045,3.5239,2.2115812,4.5409083,3.6591594,3.9137685,3.6123512,4.314828,4.600064,6.142343,7.460725,4.90374,6.130869,7.4681807,6.743596
2021-06-29,4.7533317,7.925303,7.7435975,8.003109,2.003257,5.3621974,7.3663545,2.7121994,1.9567922,1.8197583,1.2661953,8.3056555,1.3727088,1.2712839,3.5570652,1.9029021,6.0701547,1.6777453,1.9074816,4.2191744,2.4891076,3.8443289,5.650357,2.2555625,2.063139,3.8785825,8.290566,6.3585763,3.2043905,4.198667,2.2929173,4.5609956,2.9355724,4.567333,3.061183,2.1765592,2.7464924,2.7313044,3.6078937,3.410666,3.024279,4.7006845,7.308649,8.072593,5.863794,6.8794293,7.2766,7.5547776
2021-06-30,3.915937,7.0998974,7.708792,7.6812983,2.5761793,4.2723126,6.6260986,2.7713094,1.9446176,1.3520771,1.4950567,7.9927144,1.6169142,1.839375,3.2090657,2.1481416,5.7488065,1.8286476,1.9523178,3.621661,1.675945,3.2848682,5.255701,2.400666,2.0790458,3.5392377,7.562726,5.6011105,2.852007,3.854921,2.2545424,3.9013608,2.9169588,3.6705797,2.7755382,2.1989567,1.9889224,2.3609984,2.9462779,2.879113,2.4077601,3.9201965,8.057215,7.3767576,4.9811954,5.856477,6.443081,7.157588
2021-07-01,2.6262555,5.186531,7.1673236,6.7218695,2.1020927,3.3069549,5.1454988,1.7763773,1.0935745,1.4391427,2.0180786,7.201642,1.6839299,2.1941988,1.8482587,2.488983,3.779735,1.9068851,3.0226097,1.8281307,2.3522453,1.6813303,3.3023276,1.8527905,2.1096804,2.213038,6.9468493,4.5756073,2.0144463,2.8095398,2.8188715,2.7038376,1.9806769,2.7818346,2.2773097,2.0754979,3.2227948,1.9398799,2.467025,2.7647448,1.9397423,3.178457,7.5197062,7.199635,4.618296,5.6034765,6.8099384,6.6402764
2021-07-02,3.3645203,6.742688,8.031964,7.6565166,2.2452323,5.0714083,6.3616233,2.3579671,1.4723251,1.6087699,2.0202491,7.6200414,1.8381892,2.4497068,2.7434158,3.0181563,4.9009175,2.113354,3.3654506,2.4466841,2.7255118,2.2969441,4.2400203,2.3027108,2.6266093,2.7878954,7.0473886,5.1490917,3.2309353,3.8352818,3.2265272,3.30842,2.8709004,3.242388,3.0394797,3.3068268,3.3593132,3.0414817,3.6758249,3.3659987,3.0068402,4.1006293,7.774147,6.871932,4.7243094,5.7313585,6.260773,6.730406
2021-07-03,3.537547,6.335863,8.40924,8.004464,2.194637,4.067736,6.0229173,2.7607327,1.7345774,1.6362281,1.7885641,7.9272175,1.2180839,1.8438035,2.6313932,2.6523905,4.2917223,1.4252099,2.416008,2.4436767,1.9484649,2.275568,3.934885,1.8460397,1.7513703,2.6202714,7.7759037,5.2162766,2.8802245,3.8710055,1.8323605,2.2588148,1.6074972,2.418735,1.559562,3.21957,2.1989367,2.9358597,3.1483328,2.921119,2.8891406,3.746201,9.055877,8.3180485,4.904127,6.5036335,8.081339,7.8423023
2021-07-04,4.0804305,7.494593,9.179685,8.536134,2.0511665,4.7143426,6.627929,2.6726148,1.6563631,1.609942,1.7076058,8.50737,1.2782215,1.8376206,2.884264,2.9582596,5.02869,1.4594111,3.2027082,2.8085208,1.9842398,2.7852378,4.41823,1.9307041,1.973319,3.1283033,8.171839,5.508954,3.113094,3.963156,3.1484005,2.833801,2.5903244,2.970711,2.8821826,3.1135368,3.0639179,2.842559,3.068673,2.9090283,2.730102,3.756084,9.163435,8.252672,5.020994,6.5116806,7.8329353,8.034648
2021-07-05,4.0400686,7.432269,8.767577,8.528257,2.3354285,4.9039335,6.7204823,2.8503687,1.9902287,1.7975765,1.3658462,8.17775,1.3080201,1.3515086,2.7444112,2.2554145,5.1288786,1.2707137,2.311821,3.0459375,1.6078956,2.5562968,4.6143694,1.9367952,1.7823148,2.8363588,7.7382045,5.6546535,2.9396846,4.0279284,2.2839286,2.9469452,2.285702,2.8632066,2.1853065,2.8767407,2.3745062,2.5061567,3.2139902,3.025923,2.4464643,4.132688,8.228617,7.8419905,5.0446615,6.2515397,7.5678477,7.32616
2021-07-06,4.03081,7.4927416,9.518498,9.105087,2.5193424,4.783619,6.8374214,3.1081812,2.0542872,1.3221241,1.9246877,8.910395,2.3605819,2.461149,2.6541667,2.773366,5.068552,2.2179692,3.1931953,2.9930966,2.4199362,2.9168885,5.0549297,1.8604771,2.397144,3.0935462,8.472043,6.141122,3.45185,4.67486,3.528616,2.9958467,3.283926,3.2331464,3.6986895,2.9451993,3.7485874,2.5439732,3.424631,3.3673413,2.4917173,4.1056476,9.101305,8.529177,5.6464696,6.832792,8.197554,8.3221855
2021-07-07,2.4389114,5.5857177,9.236215,8.710814,2.2551515,3.4737105,6.2615414,2.2705846,1.4215071,1.1392736,1.5539931,8.508903,1.0284479,1.7525328,2.608879,3.2439282,5.0068045,1.0880024,3.8275948,2.6646447,1.6046996,2.7814722,4.601755,1.7080021,1.4155607,3.2374327,8.230424,5.786707,3.2162364,3.9812596,3.2293446,2.663952,2.092389,2.8160098,2.561425,2.8327954,3.7679698,2.370808,3.0047715,2.8799615,2.1175394,3.7553449,8.721954,8.713967,5.5754967,7.6502666,9.400775,8.1115885
2021-07-08,2.3065302,5.6857414,9.407788,9.02961,2.17403,3.5063443,6.535365,1.8922341,1.3142498,1.5449666,1.3238534,8.649247,0.9921947,1.4830543,2.516702,2.4410503,5.081662,1.2055111,2.9701297,2.29712,1.9549084,2.1690302,4.3100715,1.1053776,1.6101526,2.736713,8.363734,5.7718153,2.3718164,3.3080564,2.3397453,2.262567,1.3605715,2.619543,1.7398645,1.9767312,2.5687776,2.3100493,2.9452152,2.9498072,2.4590814,4.189804,8.338756,8.767129,5.6914268,7.2334995,8.704673,7.674875
2021-07-09,2.5700898,5.690161,9.348895,9.080216,2.1253521,3.534748,6.5136957,1.5996904,1.5204226,1.3489007,1.8664008,8.599214,1.6786385,2.1331074,2.057839,3.20946,4.617708,1.6749679,3.501887,1.8835185,2.4305634,2.3218784,3.5975988,1.0330324,1.9348954,2.5033793,8.242771,5.5823274,2.1966488,2.9948099,2.315593,1.6540089,1.4363663,2.3156664,1.9157289,2.3073866,2.4830456,2.6090238,3.3171608,3.1968484,2.9291508,3.873728,8.872019,8.475237,5.214474,6.7364287,8.042081,7.7170277
2021-07-10,3.6464906,7.042909,9.3788395,9.24767,1.6485897,4.2610507,7.1090236,1.696955,1.4449031,1.3189164,1.6196818,8.740383,1.643456,1.9649724,2.7074766,2.357439,5.5446367,1.4350748,2.5830681,3.5359244,1.5366654,3.7964766,4.9932537,1.6711055,1.4455844,3.8668048,8.23359,6.024627,2.823815,3.9845572,3.5522566,4.5722013,3.8421326,3.8720489,4.186323,2.1619556,4.138699,2.080766,3.2221189,2.754365,1.9793532,4.08949,8.904545,7.8783092,5.067523,6.251806,8.10367,7.9896355
2021-07-11,3.3822083,7.012236,9.646188,9.127619,1.7305413,4.1336718,7.1877975,1.6956997,0.99709463,1.3096914,1.6260363,8.441302,1.3093147,1.5387897,2.6957364,1.7679285,5.6625257,1.3566568,2.319638,3.0929887,1.9347199,3.144526,5.1427794,1.6953105,1.8184122,3.4886112,8.049109,5.6463375,2.6054342,3.9112074,3.2544894,3.8496277,2.8765595,3.7308903,3.2736955,1.7711328,3.9800997,1.8902283,2.6559381,2.581929,1.8742759,3.718964,8.981925,8.003595,5.006982,6.2103395,7.6067133,8.051197
2021-07-12,3.0433137,6.6951137,9.186889,8.584148,1.8247832,4.324153,6.738925,2.0121243,1.2318865,1.0851657,1.0194335,8.090275,0.8975529,1.1748968,2.7277555,1.9824537,5.449457,0.97237176,2.195126,2.9786863,1.4891696,2.9523153,4.8640947,1.3323933,1.2469835,3.503431,7.576468,5.4157968,2.91294,3.8378978,2.322246,3.797527,2.588798,3.716488,3.1211953,2.0139983,2.9643264,2.3455174,3.203464,2.7499561,2.5115595,3.6878324,8.657889,7.715273,4.6291203,5.9560533,7.86535,7.537249
2021-07-13,2.621568,5.8916397,9.55531,9.269791,2.7323246,3.8877585,6.8543873,2.1965184,1.4986742,1.8051049,2.3216882,8.426833,2.1003702,2.7733529,3.0709581,3.560713,5.4234767,2.252716,3.923405,2.8053427,2.702704,2.940084,4.778316,2.0614426,2.600959,3.092437,7.7515206,5.4385843,2.147157,3.660407,4.0243793,3.5800545,3.8453145,3.3363085,4.249542,1.8647324,4.4187307,2.2103302,2.6544266,2.2037978,2.1329308,3.457973,8.42212,7.3639708,4.464585,5.457105,7.186982,7.665957
2021-07-14,2.5696921,5.7742734,8.566821,8.7907095,1.7083931,3.870203,6.9500165,1.6244076,1.0719038,1.4190904,1.812454,8.564551,1.9203873,2.1874948,2.8797479,2.416592,5.8153687,1.9714246,2.8809757,2.69685,1.8252606,3.0902157,5.289612,1.7413087,1.7176081,3.744192,8.064927,6.033045,3.1825163,4.116591,2.6948586,2.9904776,2.0863302,3.39688,2.3313885,2.8154802,3.129177,3.1083145,4.0684156,3.7390027,3.1599956,4.7367673,8.845379,7.7063117,5.3194647,5.9168572,6.807308,7.7805734
2021-07-15,2.8577077,6.8273635,9.511397,8.887273,1.5182999,4.6860914,7.237243,1.5742017,1.0023074,1.057523,1.0153348,8.699354,1.282452,1.1179038,3.2350438,1.1318573,5.7941313,1.4737883,1.1755186,4.203002,0.8575175,4.1062346,5.468912,2.6247423,1.3843051,4.4154677,8.265529,6.3490944,3.4773922,4.332783,3.195208,5.801205,4.6433306,5.078547,5.227194,2.6808426,4.5136395,2.6726902,3.7442634,3.526785,2.66316,4.9591746,8.837239,7.9543757,5.5392265,6.490129,7.3214903,7.7727256
2021-07-16,2.8425841,5.995757,9.510312,9.118406,1.2115774,3.5321462,6.545884,1.2876064,1.0110338,1.0968826,1.9257575,9.286762,1.9743865,2.389784,2.2081738,2.703971,5.16281,2.1478362,2.368861,3.6426842,1.9797987,3.430061,4.986404,2.5095835,2.3391914,3.7787256,9.089057,6.3845186,3.4531047,4.2977686,3.8368149,5.117559,4.545908,4.6159205,4.889368,2.7326171,4.2023106,2.6822774,3.4339674,3.6351972,2.6725307,4.101214,9.5575905,9.466804,6.201107,7.827085,9.325768,8.516271
2021-07-17,2.6388812,7.190834,10.395125,9.989196,1.6649772,4.1920857,7.4125614,1.1146134,0.9277379,0.9926532,1.5269983,9.982984,1.4295892,1.9358635,2.1777828,2.539016,5.873816,1.4809988,3.0014107,3.1186452,2.0594807,3.271451,5.3291845,1.6239036,1.7789197,3.8623488,9.7343645,6.6666784,3.6723897,4.555398,2.4663043,3.2587233,2.0662432,3.4373949,2.2562847,3.0744298,2.742362,2.4403193,3.2133374,3.3635173,2.1814103,4.3972178,10.255751,10.334788,6.484192,8.11827,10.199627,9.641424
2021-07-18,2.838378,6.4072285,9.393898,8.625893,1.828863,3.6177666,6.1931705,1.7008318,1.6217461,1.1681706,2.0859592,8.920444,2.3262374,2.5313218,2.365059,2.5217383,5.0839357,2.3823307,2.3612459,3.0719888,2.3528152,3.0596883,4.79663,2.2356832,2.1543646,3.3976228,8.836583,5.8488154,3.330094,4.227319,2.5625677,2.3383422,2.1594543,3.2855837,2.450889,2.648571,3.5885854,2.5165255,2.8764641,3.1117547,2.4493406,3.8435147,9.927214,9.263971,5.6644278,7.276428,9.023751,8.925621
2021-07-19,2.4744394,5.748386,8.679513,8.57094,1.7243639,3.310248,6.187306,1.3940413,1.2987653,0.9547777,1.5255095,8.733432,1.4459468,1.7301402,1.7660614,2.1196787,4.580164,1.6660179,2.1768038,2.1395543,1.6613036,2.1815543,4.223283,1.4431728,1.478093,2.8723168,8.391515,5.4959292,3.0090382,3.7234955,2.6015468,1.9209704,1.8110719,2.4873722,2.360797,2.4721024,3.4745138,2.3624763,2.7377627,2.8619022,2.6485224,3.7408922,9.171499,8.581099,5.261712,6.536536,8.16353,8.103344
2021-07-20,2.4494114,5.4347086,9.0862875,9.009482,1.8052284,3.522098,6.4613137,1.4623058,1.1480474,1.0861639,2.1511993,8.964485,2.4363306,2.6572537,1.7522185,2.8236399,4.7294807,2.3244483,3.2305338,2.112584,2.340612,1.9896187,4.133913,1.8914856,2.149723,2.55532,8.449557,5.565832,3.321195,4.018046,2.5671697,1.8868986,2.1109636,2.5589275,2.382756,3.0763934,2.75797,2.8285863,2.92533,3.35463,2.7017512,3.7077272,9.721277,9.019545,5.626046,7.308973,8.995934,8.570638
2021-07-21,2.81438,6.7404857,9.284653,9.260422,1.5809684,4.334373,7.649873,1.2612951,1.3276374,1.6138154,2.6750135,8.903598,2.6498458,2.8305883,3.1358104,2.6723337,6.293475,2.4868906,2.8235073,3.9271379,2.2367914,4.118453,5.7024817,2.5096397,2.068382,4.72275,8.477408,6.647642,3.4243715,4.436653,3.2372346,4.557881,3.4504774,4.2672334,3.8013296,2.5387328,3.358489,2.9378014,3.8549488,4.107485,3.3346362,5.1915464,9.316049,8.4359,5.8937845,6.4003787,7.747331,8.267028
2021-07-22,2.8523355,6.5664806,8.607571,8.812065,1.3560055,3.796465,6.725622,1.7740633,1.1352379,0.9962737,1.8603524,8.518159,2.2505484,2.3404727,2.766076,2.3477716,5.52938,2.204123,2.515273,3.0062094,1.8409326,2.837948,5.2872343,2.4727805,2.1712573,3.26826,8.118862,5.9009905,2.768369,4.1753516,3.7454834,3.7317543,3.518465,3.525961,3.8781388,1.8150353,4.1931205,2.1106353,3.0839026,3.1513743,2.2561283,4.339789,8.532907,7.9281664,5.141736,6.018688,7.274581,7.662769
2021-07-23,3.0319967,6.6269827,9.732284,8.965362,1.7192436,3.9871066,6.242332,1.7176074,1.3584906,1.8172278,2.3581035,8.047211,2.1447525,2.4491718,2.2648606,2.2613769,4.4727373,2.15003,1.9862264,2.133056,2.1160228,2.0371008,3.6083272,1.9816455,1.9158131,2.5119157,7.730451,5.328782,2.4345624,3.2438874,1.9943532,2.6050797,2.1188264,2.823179,2.4126368,2.6772687,2.5946312,2.5460718,3.156844,2.9922862,2.4202762,3.6918933,8.912885,8.506847,5.655374,7.041883,8.230041,7.9203825
2021-07-24,3.0372446,6.796655,10.873906,10.32477,1.9538199,3.8685894,7.2945786,2.161017,1.8134983,1.6754235,2.1842175,10.716201,2.7543259,2.8362334,3.0071244,2.9018764,5.892221,2.8218904,3.3627036,3.5048091,3.24172,3.5610657,5.561664,2.5957868,2.9926355,3.68698,10.589545,7.299345,2.6841812,4.281809,3.828252,3.148492,3.263638,3.643019,3.397098,2.2742927,4.1196666,2.8228292,3.4310648,4.3113427,2.7739403,4.861469,11.075118,11.516782,7.91615,9.976964,12.126104,10.639142
2021-07-25,3.1664736,6.8780117,10.023751,10.384778,1.6877526,3.6994882,7.8374996,1.444292,1.096833,1.198132,2.5593538,11.092962,2.0757053,2.6419916,2.5871706,3.0989437,6.2392526,1.878015,3.0362957,3.8367507,1.5539191,4.021474,5.8276677,1.9249092,1.6123785,4.4547844,10.923049,7.3307157,3.6361132,4.7344947,3.9786732,4.2455688,3.6747391,4.3677635,4.296319,2.8536723,4.306562,2.946204,3.4682655,3.8650482,2.990972,4.8074927,13.059912,11.722562,6.927342,9.24173,11.988413,12.019519
2021-07-26,3.340801,7.3650565,9.246688,9.646317,1.943199,4.545094,7.5152097,2.0538073,1.3237123,1.2415336,2.1330206,10.777115,1.6905161,2.5325196,2.646303,3.1463094,5.841322,1.8952203,3.497507,2.6939185,2.7615507,3.0196497,5.204573,1.5131044,2.4511664,3.7303555,10.596761,6.846893,3.669112,4.2693157,4.1634727,2.898469,2.680899,3.1078098,3.011164,3.069486,4.132138,2.8281262,3.734897,3.572248,2.9602284,4.804868,12.554686,11.091546,6.7136283,8.376,10.826537,10.986803
2021-07-27,2.8976939,6.598488,8.715512,9.004877,1.4816947,4.1287575,6.9040847,1.2584722,0.9669687,1.0324658,1.6400092,9.944828,1.0369475,1.724676,1.8868532,2.7485714,5.318511,1.0886062,2.3153696,1.9440844,2.1337748,2.4122305,4.5369806,0.8925752,1.6842628,3.0136049,9.919373,6.277524,2.716158,3.479352,2.2344427,1.3150097,1.3176874,2.7844338,1.5295365,2.22212,2.9299564,2.352355,2.877109,3.3519633,2.3882499,4.3175917,11.393691,10.9736,6.4483128,8.270421,11.003792,10.167368
2021-07-28,3.477057,7.6787925,8.741887,9.074406,1.4492725,4.6398435,7.2306123,1.1929394,1.0780282,1.449659,1.3974941,9.449481,0.9270152,1.3272499,2.3983688,2.204324,5.830136,0.9996639,2.5378766,2.7890625,1.8104296,2.8925211,5.3028893,1.1747137,1.293239,3.4885895,9.207703,6.6420026,3.4097793,4.2922993,2.3702722,2.9982147,1.457161,3.2830648,1.8561642,3.1414824,2.3864708,3.4074202,4.129351,4.025173,3.8304496,5.0920568,9.774954,9.368714,6.0424113,7.603384,9.338593,8.540125
2021-07-29,3.9140804,7.3390026,8.360831,8.291355,2.04548,4.869752,6.9990973,1.4814188,1.1447006,1.6581488,2.0679355,7.983736,1.8485843,1.9448934,2.5414712,1.7799746,5.4428535,1.5333734,1.748588,2.5152135,1.7091674,3.0292428,4.752075,1.2465643,1.2470738,3.493462,7.7027497,5.731796,3.1944437,3.9358587,1.230915,2.3324814,0.89112616,2.863863,1.0591036,3.090615,1.6741519,3.0604827,3.5659935,3.4516933,3.0042427,4.3381977,7.505332,7.629972,5.161363,6.234995,7.0966196,6.917383
2021-07-30,4.267806,7.2391553,8.966592,9.004277,1.7661309,4.462486,7.0859146,1.5489649,1.2032049,1.501575,1.8858556,8.993615,1.6849926,1.9065228,2.7434144,2.1170914,5.506805,1.5675236,2.109978,3.8992562,1.7550249,3.9535007,5.279792,1.9660195,1.6101686,4.189475,8.586312,6.440073,3.8054311,4.788721,2.5738707,4.0409694,2.7865937,4.1873283,3.2481914,3.365468,3.4131963,3.376745,3.9790647,3.786655,3.4760954,4.5214157,8.548691,8.21463,5.655545,6.8578367,8.186504,7.636344
2021-07-31,4.7595334,8.658855,9.721126,9.888502,1.5595808,5.6741247,8.551548,1.7707816,1.1067082,1.3827437,1.7551666,9.069929,1.5898099,1.7727472,3.9844136,2.1114674,7.14929,1.6764586,2.7952747,4.939925,1.9893806,5.1579657,6.75979,2.7790878,2.3670282,5.792002,9.079188,7.3839154,4.41471,5.3265705,4.4651513,5.865457,4.5244775,5.7858014,4.92113,3.5778363,4.917994,3.4526303,4.480811,4.4271455,3.327095,5.533109,9.311635,9.398026,6.1479034,7.591539,9.503006,8.920052
2021-08-01,4.4807043,8.191624,9.523258,9.563191,1.971593,5.3192835,8.094645,2.6044555,1.2771403,1.5290241,1.7202982,9.279089,0.8941996,1.6224713,4.0912514,2.9277163,6.951843,1.1967921,3.1931314,4.7521305,1.657351,4.7502666,6.242019,2.434736,2.2733767,4.9050045,8.935235,6.4934344,3.140581,4.377866,4.667232,5.453947,4.1563153,5.2185917,4.283422,2.0690143,4.870067,2.9286013,3.650463,3.5611289,3.2751431,4.7709394,9.853103,9.068177,5.8286643,7.1861362,9.007324,8.99584
2021-08-02,4.1838336,8.008803,8.144684,8.243098,1.8762302,5.1915126,7.0707593,2.2046516,1.2781093,1.1924306,1.4244823,8.057558,1.5826588,1.7940011,2.9525554,1.9991349,5.7977934,1.779156,2.3199844,3.6111953,1.5252502,3.4610877,5.079945,1.8975836,1.600596,3.6823301,7.638321,5.505514,2.7986906,3.5726743,1.9245269,4.0167947,2.0513053,3.8443892,2.4990022,1.8272954,2.220511,2.4615982,3.051897,2.9994314,2.6777844,4.044527,8.330222,7.52923,4.9746985,5.9890666,7.1275096,7.2845645
2021-08-03,4.3006296,6.968348,7.57441,7.5529714,2.1664355,4.8859987,6.5397887,2.1315005,1.4365599,1.6758868,2.3063288,7.6364636,1.8893759,2.5224655,2.7909846,3.274868,5.073739,2.2216663,3.825023,2.764318,3.0511823,2.4545546,4.3754864,2.4512403,2.9552662,2.9947977,7.2947216,5.211851,2.8779361,3.3753414,3.7246432,3.0789392,2.9410458,3.5238545,3.089332,2.5726016,3.9261675,3.1631858,3.3882816,3.313262,3.2957885,4.165487,7.718662,7.204492,4.918596,5.75346,6.467903,6.875716
2021-08-04,5.70629,8.753714,8.3450575,8.485601,2.9687097,6.4761624,7.550074,2.8190339,1.8937508,1.8932362,1.5388129,7.7577987,1.5659394,1.749231,3.7607493,2.8139167,5.920011,1.9445975,3.0941327,3.39118,2.91079,3.3396482,5.0013847,2.430765,2.7709694,3.5697865,7.303324,5.4483004,3.2847435,4.004936,3.2907834,3.68249,3.0116348,4.025313,3.324096,3.0417411,3.9589512,3.302532,3.7674453,3.6623197,3.4715374,4.3689466,7.7101693,7.2102404,4.970379,6.0336614,6.5659385,7.085176
2021-08-05,5.501254,7.641014,8.117199,8.119367,2.790532,5.1135817,6.655692,2.5524294,1.4169428,1.7401599,1.6188182,7.160686,1.2757677,1.5255531,3.1663806,2.3065019,4.815798,1.4763064,2.7915404,3.2014508,1.8367004,3.0615509,4.184694,2.3095047,2.291605,3.068373,6.6107426,4.8257866,2.5679772,3.4532971,3.7192242,3.1386938,3.4771402,3.7195463,3.718465,2.4224145,4.452181,2.8168156,3.1864407,2.8964663,2.9562898,3.782724,7.156591,6.2559533,4.084509,4.993982,5.6728745,6.386895
2021-08-06,5.487291,8.135842,8.378877,8.08609,2.0341132,5.9641905,7.1086516,1.8749835,0.633829,1.3738924,1.5757035,7.38484,0.9821198,1.6292478,3.0102458,2.1383467,5.624989,1.0318668,2.280618,2.9541945,1.5414637,3.0238473,5.126833,1.3317095,1.3592118,3.5096827,6.9610696,5.288333,3.523894,4.210331,2.170038,3.2290852,2.1724832,3.5349388,2.426998,2.971922,2.3969421,3.0901592,3.598838,3.3872263,3.1206353,4.180832,7.3415046,7.0346785,4.611608,5.634031,6.42326,6.823103
2021-08-07,4.8250365,6.9935703,8.04925,7.5284133,2.0829084,4.5816927,5.889727,2.3734565,1.1570346,1.5159878,2.0408373,7.129107,1.867435,2.5197933,2.465055,2.6774542,4.4302597,2.1244764,3.2422945,2.778944,2.9158578,2.306939,3.8970041,2.4256885,2.9108098,2.3533418,6.767194,4.580559,2.221956,3.3014174,3.7961447,3.5517187,3.6075652,3.6560316,3.7205858,2.2782,4.079059,2.576739,2.7677376,2.7609315,2.6113377,3.205572,7.376869,6.8603597,4.5429664,5.4457684,5.9492407,6.8317695
2021-08-08,3.4633694,6.0760036,7.4214787,7.437939,2.397076,4.250217,6.0727806,2.684878,1.662582,1.7643499,2.4878335,7.400117,2.0441918,2.6688788,2.7405696,3.0450752,4.2500925,2.1923344,3.6538773,2.0639977,3.1714487,2.1993923,3.6541142,1.9268476,2.7936084,2.6875422,6.8681054,4.7932987,2.7050507,3.4787424,3.1864488,2.6883192,2.7209878,2.794324,2.9123976,3.06921,3.2388391,2.767401,3.2223756,3.0462167,2.8080487,3.421899,7.630782,6.791415,4.427169,5.597636,6.0020022,6.6484632
2021-08-09,3.390658,5.097233,7.7678523,7.087691,2.7663367,3.9180706,5.444384,2.4199054,1.5409387,1.5070391,1.904444,6.890056,1.2872268,2.0903857,2.4069073,3.5716658,3.7106564,1.8269359,3.9166572,1.7816114,3.0592556,1.7216462,2.7632802,2.1298127,3.1367922,2.151628,6.4949455,4.284373,2.426319,2.2536151,3.3510396,2.1993988,3.0590038,2.3373432,3.0379872,2.7192485,3.4935827,2.3019764,2.4792354,2.522242,2.2036524,2.838298,6.963869,6.459388,4.381153,5.397285,5.709546,6.0979853
2021-08-10,2.1177766,4.5321665,7.4172235,7.617341,1.9149694,3.203312,5.460549,1.7304353,1.4052935,1.3173181,2.0690687,7.0487723,2.1419268,2.353618,1.6159172,1.9815158,3.3853989,2.2215712,1.9919726,1.6131064,2.0193715,1.3024063,2.6007428,1.7806354,1.781385,1.1401496,6.461066,4.6250815,1.6919899,2.3063788,1.9430294,1.5689363,1.471448,1.9020573,1.7062359,2.8642342,2.647541,2.7610767,3.0759075,3.0368118,2.7119823,3.9305916,6.6360826,6.200418,4.4216466,5.0454693,5.402935,5.7599864
2021-08-11,2.9573264,6.753605,8.457873,8.442749,2.813732,4.587302,6.6360173,2.3697417,1.4899352,1.2656502,1.7603638,7.9983788,1.6416761,2.009567,2.400602,1.7741158,4.8288507,1.7936333,2.1310875,1.8368661,2.5540051,1.98231,4.2473245,1.5013672,2.3110688,2.5691915,7.286707,5.4150333,2.9904678,3.9338145,2.4161615,1.8474933,2.0484169,2.2659574,2.2419424,3.0256002,2.337448,2.678606,3.4775681,3.3298128,2.801135,3.9678068,8.063275,6.7956142,4.7608547,5.6096087,6.0213537,6.5239534
